20220612080702060,31.93411333,118.98601467,27.30,37.84,233.14,162092
20220612080702080,31.93410233,118.98599717,27.00,37.84,233.14,162323
20220612080702090,31.93409667,118.98598800,27.00,37.37,232.91,162400
20220612080703000,31.93409067,118.98597933,26.90,37.10,232.01,162489
20220612080703010,31.93408617,118.98596967,26.80,37.15,234.08,162589
20220612080703020,31.93408133,118.98596033,26.70,37.30,234.47,162706
20220612080703030,31.93407650,118.98595100,26.70,37.37,235.13,162796
20220612080703040,31.93407200,118.98594150,26.60,37.28,236.18,162886
20220612080703050,31.93406717,118.98593150,26.60,37.80,236.83,162991
20220612080703060,31.93406217,118.98592183,26.50,37.95,236.94,163091
20220612080703070,31.93405700,118.98591233,26.40,37.97,237.25,163189
20220612080703080,31.93405300,118.98590217,26.40,37.97,238.87,163286
20220612080703090,31.93404900,118.98589233,26.30,37.91,239.57,163384
20220612080704000,31.93404567,118.98588167,26.20,38.06,241.33,163490
20220612080704010,31.93404250,118.98587083,26.20,38.41,243.34,163580
20220612080704020,31.93403917,118.98586033,26.10,38.58,244.08,163697
20220612080704030,31.93403633,118.98584967,26.00,38.67,245.72,163790
20220612080704040,31.93403333,118.98583900,25.90,38.78,246.97,163878
20220612080704050,31.93403000,118.98582817,25.90,39.06,247.86,163983
20220612080704060,31.93402783,118.98581733,25.80,39.13,249.14,164083
20220612080704070,31.93402550,118.98580633,25.70,39.26,250.46,164183
20220612080704080,31.93402300,118.98579533,25.70,39.11,251.91,164295
20220612080704090,31.93402050,118.98578417,25.50,39.21,253.23,164392
20220612080705000,31.93401833,118.98577333,25.40,38.84,254.76,164492
20220612080705010,31.93401600,118.98576267,25.20,38.48,255.93,164591
20220612080705020,31.93401417,118.98575200,25.00,38.00,256.66,164691
20220612080705030,31.93401283,118.98574167,24.80,37.32,258.25,164808
20220612080705040,31.93401217,118.98573117,24.80,36.63,260.09,164881
20220612080705050,31.93401167,118.98572067,24.70,35.76,262.04,164995
20220612080705060,31.93401133,118.98571017,24.70,35.58,263.70,165105
20220612080705070,31.93401083,118.98569950,24.70,35.19,265.00,165195
20220612080705080,31.93401050,118.98568917,24.80,34.34,266.95,165296
20220612080705090,31.93401033,118.98567900,24.90,33.89,269.28,165396
20220612080706000,31.93401050,118.98566900,24.90,33.39,270.89,165497
20220612080706010,31.93401117,118.98565883,24.80,33.00,273.48,165598
20220612080706020,31.93401217,118.98564900,24.70,32.71,275.68,165708
20220612080706030,31.93401367,118.98563917,24.70,32.50,278.13,165798
20220612080706040,31.93401550,118.98562967,24.60,31.98,281.16,165899
20220612080706050,31.93401983,118.98561950,24.50,32.69,284.48,166005
20220612080706060,31.93402383,118.98560967,24.70,32.87,287.13,166106
20220612080706070,31.93402733,118.98560000,24.80,32.78,289.65,166196
20220612080706080,31.93403217,118.98559033,24.80,33.26,293.70,166306
20220612080706090,31.93403717,118.98558083,24.80,33.28,296.60,166396
20220612080707000,31.93404233,118.98557183,24.90,33.47,299.80,166496
20220612080707010,31.93404783,118.98556300,25.00,33.43,303.10,166597
20220612080707020,31.93405317,118.98555467,25.30,33.39,306.31,166715
20220612080707030,31.93406100,118.98554650,25.30,34.10,309.62,166797
20220612080707040,31.93406900,118.98553950,25.70,34.52,314.23,166898
20220612080707050,31.93407583,118.98553300,25.90,33.89,316.33,166994
20220612080707060,31.93408283,118.98552683,26.00,34.22,318.75,167103
20220612080707070,31.93409017,118.98552117,26.10,34.15,320.55,167193
20220612080707080,31.93409833,118.98551550,26.20,34.58,323.48,167303
20220612080707090,31.93410633,118.98551033,26.20,34.43,325.57,167404
20220612080708000,31.93411450,118.98550533,26.20,34.37,327.72,167494
20220612080708010,31.93412233,118.98550083,26.30,34.30,330.24,167604
20220612080708020,31.93413050,118.98549667,26.30,34.32,332.46,167722
20220612080708030,31.93413867,118.98549300,26.30,34.21,335.56,167804
20220612080708040,31.93414700,118.98548967,26.40,34.22,338.18,167905
20220612080708050,31.93415550,118.98548650,26.50,34.50,340.36,168011
20220612080708060,31.93416367,118.98548383,26.50,34.21,342.48,168112
20220612080708070,31.93417267,118.98548200,26.60,34.85,345.49,168213
20220612080708080,31.93418167,118.98548067,26.60,34.80,348.24,168314
20220612080708090,31.93419033,118.98547933,26.60,34.67,350.39,168414
20220612080709000,31.93419917,118.98547867,26.60,34.87,353.01,168515
20220612080709010,31.93420800,118.98547800,26.80,34.85,355.81,168625
20220612080709020,31.93421733,118.98547800,26.60,35.00,357.39,168735
20220612080709030,31.93422683,118.98547817,26.80,35.35,0.04,168817
20220612080709040,31.93423617,118.98547883,26.90,34.93,2.79,168907
20220612080709050,31.93424550,118.98547967,27.00,35.24,4.40,169024
20220612080709060,31.93425483,118.98548133,27.20,35.63,7.63,169125
20220612080709070,31.93426367,118.98548283,27.30,34.95,10.02,169216
20220612080709080,31.93427267,118.98548533,27.40,35.35,12.85,169319
20220612080709090,31.93428150,118.98548833,27.60,35.48,15.34,169422
20220612080710000,31.93429000,118.98549183,27.70,35.50,17.54,169526
20220612080710010,31.93429867,118.98549567,27.80,35.76,19.95,169638
20220612080710020,31.93430733,118.98550033,27.90,36.19,22.40,169741
20220612080710030,31.93431550,118.98550550,27.90,36.04,25.95,169834
20220612080710040,31.93432383,118.98551133,28.00,36.34,28.74,169926
20220612080710050,31.93433217,118.98551733,28.00,36.73,30.92,170035
20220612080710060,31.93434033,118.98552400,28.10,36.85,33.98,170126
20220612080710070,31.93434833,118.98553100,28.20,37.23,35.98,170237
20220612080710080,31.93435633,118.98553850,28.20,37.65,38.41,170327
20220612080710090,31.93436383,118.98554617,28.30,37.91,40.59,170429
20220612080711000,31.93437117,118.98555467,28.40,38.61,43.40,170520
20220612080711010,31.93437833,118.98556383,28.50,39.45,45.71,170631
